Customer_ID,Customer_Name,Gender,Age,State,Signup_Date,Loyalty_Segment
CUST686,Customer_505,Female,58,Negeri Sembilan,2023-11-02,VIP
CUST1816,Customer_506,Female,39,Negeri Sembilan,2022-03-04,Regular
CUST626,Customer_507,Male,44,Melaka,2022-03-17,Regular
CUST1312,Customer_508,Female,55,Pahang,2023-04-04,New
CUST854,Customer_510,Female,38,Melaka,2023-04-18,New
CUST1687,Customer_511,Male,21,Perak,2022-12-11,New
CUST962,Customer_512,Male,35,Pahang,2022-12-30,Regular
CUST1663,Customer_513,Male,24,Perak,2022-10-03,Regular
CUST155,Customer_514,Female,33,Kuala Lumpur,2023-04-01,New
CUST490,Customer_515,Male,52,Penang,2022-01-24,Regular
CUST785,Customer_517,Male,24,Selangor,2022-11-25,Regular
CUST1128,Customer_518,Male,58,Johor,2023-02-12,New
CUST1953,Customer_519,Female,27,Sabah,2022-11-21,Regular
CUST1417,Customer_520,Male,18,Negeri Sembilan,2023-03-08,Regular
CUST1835,Customer_521,Female,29,Melaka,2022-02-14,Regular
CUST246,Customer_522,Male,44,Pahang,2022-11-29,Regular
CUST1200,Customer_523,Female,45,Perak,2023-02-09,VIP
CUST1063,Customer_524,Male,35,Sarawak,2023-12-07,New
CUST759,Customer_527,Male,56,Penang,2022-09-21,Regular
CUST538,Customer_528,Male,34,Melaka,2023-04-17,Regular
CUST1891,Customer_529,Female,59,Penang,2022-02-03,Regular
CUST1842,Customer_530,Female,18,Selangor,2022-05-18,Regular
CUST921,Customer_531,Male,55,Johor,2023-01-20,Regular
CUST408,Customer_532,Male,21,Sarawak,2022-06-12,VIP
CUST828,Customer_534,Male,38,Pahang,2023-05-18,New
CUST903,Customer_536,Female,39,Pahang,2023-06-22,Regular
CUST1849,Customer_537,Male,31,Perak,2023-08-03,VIP
CUST36,Customer_538,Male,52,Selangor,2022-12-17,VIP
CUST685,Customer_539,Male,21,Selangor,2023-10-07,Regular
CUST20,Customer_540,Male,52,Negeri Sembilan,2023-08-22,Regular
CUST321,Customer_541,Male,49,Johor,2023-04-27,New
CUST512,Customer_543,Male,29,Perak,2023-03-27,Regular
CUST400,Customer_544,Male,47,Sarawak,2022-10-26,New
CUST654,Customer_545,Female,26,Sarawak,2023-07-05,Regular
CUST972,Customer_546,Male,36,Perak,2022-08-19,VIP
CUST471,Customer_548,Male,47,Perak,2023-02-10,New
CUST1167,Customer_549,Female,18,Pahang,2022-11-10,New
CUST1116,Customer_550,Female,40,Johor,2022-07-26,New
CUST1378,Customer_551,Female,29,Sabah,2023-07-06,Regular
CUST834,Customer_552,Male,22,Penang,2023-09-10,Regular
CUST1824,Customer_553,Male,37,Johor,2022-10-15,Regular
CUST727,Customer_554,Male,20,Melaka,2022-02-27,Regular
CUST1983,Customer_555,Male,19,Pahang,2022-12-17,New
CUST51,Customer_557,Female,19,Penang,2022-02-25,New
CUST1689,Customer_558,Male,57,Pahang,2022-04-13,Regular
CUST1722,Customer_559,Female,52,Penang,2023-01-10,VIP
CUST575,Customer_560,Male,21,Sabah,2022-02-21,VIP
CUST1214,Customer_561,Male,53,Melaka,2022-08-17,Regular
CUST1149,Customer_562,Female,57,Pahang,2023-12-21,New
CUST150,Customer_563,Female,23,Kuala Lumpur,2022-10-11,New
CUST314,Customer_564,Female,31,Selangor,2022-04-06,New
CUST1366,Customer_566,Male,54,Selangor,2023-01-17,VIP
CUST305,Customer_567,Female,50,Sarawak,2023-11-08,New
CUST838,Customer_570,Female,26,Pahang,2023-11-15,VIP
CUST1078,Customer_572,Male,49,Sarawak,2023-10-03,New
CUST1003,Customer_573,Male,45,Perak,2023-03-24,Regular
CUST444,Customer_574,Female,45,Perak,2023-04-06,New
CUST264,Customer_577,Male,30,Johor,2022-09-14,New
CUST1004,Customer_580,Female,59,Melaka,2022-01-01,New
CUST5,Customer_582,Male,46,Pahang,2023-05-27,VIP
CUST1220,Customer_584,Female,25,Penang,2023-07-07,Regular
CUST774,Customer_585,Male,39,Melaka,2022-10-04,New
CUST877,Customer_586,Female,18,Perak,2022-08-07,Regular
CUST992,Customer_587,Female,48,Sabah,2023-01-06,New
CUST1374,Customer_589,Female,53,Sarawak,2022-07-18,Regular
CUST47,Customer_590,Male,40,Kuala Lumpur,2023-04-11,Regular
CUST867,Customer_591,Male,34,Penang,2023-05-16,Regular
CUST823,Customer_592,Male,27,Kuala Lumpur,2023-09-03,New
CUST936,Customer_593,Male,26,Negeri Sembilan,2022-03-09,Regular
CUST656,Customer_595,Male,20,Melaka,2022-12-04,New
CUST269,Customer_596,Female,50,Sabah,2023-03-26,New
CUST370,Customer_597,Male,18,Selangor,2022-04-01,Regular
CUST636,Customer_598,Female,37,Sabah,2023-09-08,Regular
CUST657,Customer_602,Male,31,Sarawak,2022-08-14,Regular
CUST120,Customer_603,Female,18,Sabah,2022-09-20,Regular
CUST831,Customer_604,Male,52,Selangor,2023-07-23,Regular
CUST1811,Customer_605,Male,35,Kuala Lumpur,2023-11-16,Regular
CUST1628,Customer_606,Female,18,Perak,2022-05-06,Regular
CUST1082,Customer_607,Female,22,Sarawak,2022-04-03,New
CUST1975,Customer_608,Male,28,Johor,2022-05-01,Regular
CUST741,Customer_610,Male,41,Kuala Lumpur,2023-05-30,New
CUST1498,Customer_611,Male,56,Perak,2022-04-14,Regular
CUST117,Customer_612,Female,49,Pahang,2023-11-03,New
CUST791,Customer_614,Female,20,Selangor,2022-11-20,New
CUST1151,Customer_615,Female,25,Sabah,2023-01-29,Regular
CUST1932,Customer_617,Female,39,Pahang,2022-06-30,New
CUST1665,Customer_619,Female,44,Johor,2023-11-03,Regular
CUST634,Customer_621,Male,43,Perak,2023-11-09,Regular
CUST513,Customer_622,Female,52,Penang,2022-07-19,Regular
CUST1775,Customer_623,Female,30,Johor,2023-08-09,Regular
CUST802,Customer_624,Male,34,Sarawak,2022-08-02,VIP
CUST1120,Customer_625,Female,47,Perak,2022-08-14,Regular
CUST1142,Customer_627,Male,31,Penang,2022-04-25,New
CUST560,Customer_628,Female,47,Penang,2022-09-13,New
CUST1625,Customer_629,Female,54,Pahang,2023-08-21,Regular
CUST488,Customer_630,Female,55,Sabah,2023-02-10,VIP
CUST1261,Customer_631,Male,26,Melaka,2023-06-02,New
CUST1909,Customer_632,Female,49,Johor,2023-04-24,Regular
CUST1296,Customer_634,Male,23,Johor,2023-10-01,Regular
CUST1213,Customer_635,Female,18,Perak,2022-12-04,New
CUST704,Customer_636,Male,42,Melaka,2023-06-30,Regular
CUST1471,Customer_637,Female,57,Sarawak,2022-09-16,VIP
CUST581,Customer_638,Female,55,Kuala Lumpur,2023-09-09,New
CUST790,Customer_639,Male,20,Negeri Sembilan,2023-09-19,New
CUST1100,Customer_643,Male,19,Negeri Sembilan,2023-12-22,New
CUST154,Customer_644,Male,39,Sarawak,2023-08-29,VIP
CUST1680,Customer_645,Female,30,Kuala Lumpur,2023-03-15,Regular
CUST1459,Customer_646,Female,42,Pahang,2023-06-26,New
CUST997,Customer_647,Female,28,Sarawak,2023-07-28,New
CUST697,Customer_649,Female,54,Penang,2022-04-17,Regular
CUST1309,Customer_650,Male,42,Sarawak,2023-07-16,New
CUST1998,Customer_651,Male,52,Penang,2022-08-11,Regular
CUST1093,Customer_653,Female,45,Perak,2022-04-30,Regular
CUST1071,Customer_654,Male,59,Penang,2022-12-05,Regular
CUST1009,Customer_655,Female,27,Negeri Sembilan,2022-09-29,Regular
CUST94,Customer_656,Female,32,Sarawak,2023-02-26,Regular
CUST1774,Customer_657,Male,49,Selangor,2023-02-07,New
CUST1012,Customer_659,Female,41,Sabah,2023-08-14,VIP
CUST1228,Customer_661,Female,47,Selangor,2022-07-10,Regular
CUST912,Customer_662,Male,58,Negeri Sembilan,2023-08-20,New
CUST218,Customer_663,Female,50,Kuala Lumpur,2023-09-28,New
CUST474,Customer_664,Female,42,Selangor,2023-03-03,Regular
CUST432,Customer_665,Male,56,Penang,2023-08-09,Regular
CUST341,Customer_666,Male,56,Pahang,2023-05-14,New
CUST1636,Customer_668,Female,55,Johor,2022-12-18,New
CUST1313,Customer_669,Male,29,Johor,2022-10-16,New
CUST1278,Customer_670,Male,21,Sabah,2022-02-18,VIP
CUST357,Customer_672,Male,37,Negeri Sembilan,2023-11-21,New
CUST23,Customer_673,Male,27,Sabah,2023-06-20,Regular
CUST1786,Customer_674,Male,48,Sarawak,2022-10-04,Regular
CUST522,Customer_675,Male,36,Sabah,2023-02-14,Regular
CUST1782,Customer_676,Male,19,Negeri Sembilan,2023-08-16,VIP
CUST1204,Customer_680,Female,50,Kuala Lumpur,2023-08-01,Regular
CUST1247,Customer_681,Female,35,Sarawak,2022-03-05,VIP
CUST1930,Customer_682,Female,57,Perak,2022-12-31,New
CUST762,Customer_683,Male,49,Melaka,2023-04-25,New
CUST769,Customer_687,Female,50,Selangor,2023-05-16,Regular
CUST1016,Customer_688,Female,51,Kuala Lumpur,2023-10-27,VIP
CUST1349,Customer_689,Female,31,Negeri Sembilan,2023-03-20,New
CUST516,Customer_690,Female,19,Sarawak,2023-01-22,New
CUST1040,Customer_691,Female,30,Sarawak,2022-01-07,Regular
CUST336,Customer_693,Female,59,Johor,2022-07-08,New
CUST1783,Customer_694,Male,51,Penang,2022-09-11,VIP
CUST258,Customer_695,Female,34,Pahang,2023-08-27,New
CUST896,Customer_697,Female,47,Pahang,2023-06-04,Regular
CUST160,Customer_698,Male,21,Sabah,2023-05-26,Regular
CUST1499,Customer_699,Male,48,Penang,2022-08-10,Regular
CUST852,Customer_700,Male,22,Pahang,2023-03-23,Regular
CUST690,Customer_703,Male,55,Sabah,2023-07-19,New
CUST1569,Customer_706,Female,32,Johor,2022-01-08,New
CUST691,Customer_709,Male,31,Selangor,2023-12-17,Regular
CUST1451,Customer_710,Female,35,Penang,2023-05-02,New
CUST1859,Customer_713,Male,55,Pahang,2022-07-06,VIP
CUST1601,Customer_714,Male,41,Sabah,2022-05-13,New
CUST1441,Customer_715,Female,55,Sarawak,2022-06-08,VIP
CUST1192,Customer_716,Male,23,Sarawak,2023-02-01,New
CUST1866,Customer_717,Male,37,Pahang,2022-04-28,Regular
CUST1067,Customer_718,Female,59,Melaka,2023-01-20,Regular
CUST285,Customer_720,Female,27,Pahang,2022-05-12,New
CUST397,Customer_721,Female,39,Selangor,2023-01-09,Regular
CUST12,Customer_722,Male,50,Pahang,2023-02-08,VIP
CUST1631,Customer_723,Male,40,Sarawak,2022-12-15,Regular
CUST1326,Customer_724,Female,58,Selangor,2022-02-01,New
CUST1922,Customer_725,Male,59,Kuala Lumpur,2022-04-07,New
CUST1277,Customer_726,Male,21,Selangor,2023-08-13,Regular
CUST499,Customer_727,Female,38,Selangor,2022-12-05,New
CUST754,Customer_728,Female,30,Penang,2023-01-22,New
CUST849,Customer_731,Female,29,Perak,2022-02-20,Regular
CUST90,Customer_732,Male,41,Kuala Lumpur,2022-01-02,New
CUST605,Customer_734,Male,36,Melaka,2023-04-24,Regular
CUST970,Customer_736,Male,30,Johor,2023-02-03,Regular
CUST1626,Customer_737,Female,39,Sarawak,2022-02-08,New
CUST418,Customer_739,Male,53,Penang,2023-11-14,Regular
CUST115,Customer_740,Male,45,Penang,2022-09-08,New
CUST617,Customer_741,Female,58,Sarawak,2022-03-07,Regular
CUST1927,Customer_742,Male,24,Melaka,2023-03-05,Regular
CUST826,Customer_744,Female,48,Selangor,2023-01-18,New
CUST1525,Customer_745,Female,28,Perak,2022-01-27,New
CUST1650,Customer_746,Male,47,Johor,2022-03-08,VIP
CUST1517,Customer_747,Female,32,Melaka,2023-12-03,VIP
CUST1099,Customer_748,Female,30,Sarawak,2023-05-15,New
CUST413,Customer_749,Female,52,Kuala Lumpur,2023-02-16,Regular
CUST1400,Customer_750,Male,52,Sabah,2023-09-22,VIP
CUST729,Customer_752,Female,40,Sarawak,2023-01-05,Regular
CUST761,Customer_755,Male,36,Kuala Lumpur,2023-03-12,New
CUST676,Customer_756,Female,35,Melaka,2022-03-02,Regular
CUST1418,Customer_757,Male,21,Sabah,2022-02-19,New
CUST1893,Customer_758,Male,25,Negeri Sembilan,2023-06-09,Regular
CUST457,Customer_759,Male,47,Sarawak,2022-07-15,New
CUST920,Customer_760,Female,37,Perak,2023-01-05,Regular
CUST192,Customer_761,Male,25,Melaka,2022-10-02,VIP
CUST739,Customer_762,Female,22,Sarawak,2022-08-04,Regular
CUST1713,Customer_763,Female,58,Selangor,2022-10-19,Regular
CUST1572,Customer_765,Female,57,Sarawak,2023-06-09,Regular
CUST978,Customer_766,Male,24,Pahang,2023-06-20,Regular
CUST663,Customer_770,Female,29,Melaka,2023-08-31,Regular
CUST37,Customer_773,Male,34,Pahang,2023-10-24,New
CUST1804,Customer_774,Female,43,Perak,2022-06-13,Regular
CUST1393,Customer_775,Female,50,Kuala Lumpur,2023-01-29,New
CUST1719,Customer_776,Female,43,Melaka,2022-09-25,VIP
CUST1549,Customer_777,Female,39,Sarawak,2022-11-21,New
CUST279,Customer_778,Male,20,Johor,2023-02-08,New
CUST873,Customer_781,Female,35,Pahang,2023-06-14,Regular
CUST1297,Customer_783,Male,57,Negeri Sembilan,2023-05-03,Regular
CUST1905,Customer_784,Female,34,Sabah,2022-08-13,New
CUST62,Customer_785,Male,58,Negeri Sembilan,2022-10-24,Regular
CUST596,Customer_786,Female,29,Melaka,2022-07-16,New
CUST1904,Customer_787,Male,56,Selangor,2022-11-25,New
CUST1043,Customer_792,Male,19,Johor,2022-01-17,Regular
CUST177,Customer_793,Male,24,Sabah,2023-07-01,New
CUST396,Customer_795,Male,48,Negeri Sembilan,2023-02-28,Regular
CUST445,Customer_796,Male,45,Johor,2023-02-07,New
CUST1939,Customer_798,Female,25,Melaka,2023-12-11,Regular
CUST76,Customer_799,Male,24,Kuala Lumpur,2023-09-21,New
CUST265,Customer_800,Female,53,Sarawak,2023-05-08,Regular
CUST455,Customer_801,Female,27,Melaka,2023-03-20,VIP
CUST718,Customer_803,Female,47,Pahang,2023-06-23,Regular
CUST735,Customer_804,Female,57,Sabah,2022-09-27,VIP
CUST1408,Customer_805,Male,58,Melaka,2023-09-03,Regular
CUST1588,Customer_806,Female,58,Penang,2022-05-06,New
CUST851,Customer_807,Female,22,Kuala Lumpur,2023-12-25,New
CUST885,Customer_811,Female,33,Perak,2023-01-27,Regular
CUST1049,Customer_815,Male,54,Kuala Lumpur,2022-06-07,VIP
CUST948,Customer_816,Male,50,Sarawak,2022-08-24,New
CUST891,Customer_817,Female,22,Penang,2023-05-04,New
CUST1493,Customer_818,Female,26,Melaka,2022-07-22,Regular
CUST1508,Customer_819,Male,38,Negeri Sembilan,2023-12-21,Regular
CUST1589,Customer_820,Female,24,Penang,2022-12-28,New
CUST1175,Customer_821,Male,59,Sabah,2022-11-27,Regular
CUST1168,Customer_822,Male,42,Melaka,2023-07-28,VIP
CUST569,Customer_823,Male,38,Sabah,2022-11-17,VIP
CUST109,Customer_825,Female,38,Penang,2023-01-11,New
CUST1717,Customer_826,Male,27,Johor,2023-09-20,New
CUST1066,Customer_827,Female,41,Negeri Sembilan,2022-06-24,VIP
CUST1210,Customer_828,Female,44,Selangor,2022-11-25,Regular
CUST935,Customer_829,Female,50,Johor,2022-10-10,Regular
CUST1157,Customer_833,Female,38,Sarawak,2023-10-14,Regular
CUST733,Customer_836,Female,19,Pahang,2022-02-02,Regular
CUST235,Customer_837,Male,24,Sabah,2023-05-23,Regular
CUST1867,Customer_838,Male,53,Melaka,2022-05-21,New
CUST658,Customer_839,Female,49,Melaka,2022-02-12,Regular
CUST751,Customer_840,Female,20,Perak,2023-10-23,New
CUST588,Customer_841,Male,20,Melaka,2023-12-24,Regular
CUST1033,Customer_842,Male,50,Kuala Lumpur,2023-02-22,New
CUST1098,Customer_843,Female,42,Johor,2022-10-03,Regular
CUST954,Customer_844,Female,54,Pahang,2022-03-23,Regular
CUST492,Customer_845,Female,53,Kuala Lumpur,2022-08-01,Regular
CUST913,Customer_846,Female,52,Perak,2023-09-24,Regular
CUST1254,Customer_848,Male,36,Sabah,2022-02-14,New
CUST1543,Customer_849,Male,50,Sarawak,2023-06-14,VIP
CUST1198,Customer_850,Male,35,Sabah,2022-10-30,Regular
CUST1677,Customer_851,Male,44,Kuala Lumpur,2023-09-18,Regular
CUST170,Customer_853,Male,48,Johor,2022-11-24,Regular
CUST946,Customer_855,Female,20,Melaka,2022-01-20,Regular
CUST1218,Customer_858,Female,25,Selangor,2023-09-24,VIP
CUST1541,Customer_859,Male,51,Negeri Sembilan,2022-02-10,Regular
CUST29,Customer_860,Male,59,Melaka,2022-10-27,New
CUST1189,Customer_861,Female,35,Selangor,2023-01-12,New
CUST339,Customer_863,Female,49,Perak,2023-02-23,New
CUST1672,Customer_864,Male,19,Melaka,2022-03-22,Regular
CUST1520,Customer_865,Male,34,Pahang,2022-01-27,New
CUST1857,Customer_867,Female,24,Kuala Lumpur,2022-10-23,Regular
CUST500,Customer_869,Female,19,Negeri Sembilan,2022-06-21,Regular
CUST1681,Customer_870,Female,44,Sarawak,2023-01-15,New
CUST1351,Customer_872,Female,42,Johor,2022-05-29,Regular
CUST1325,Customer_874,Male,34,Sarawak,2022-06-14,Regular
CUST1156,Customer_875,Male,18,Selangor,2023-02-22,Regular
CUST1828,Customer_876,Female,48,Kuala Lumpur,2023-01-08,New
CUST1094,Customer_877,Female,57,Kuala Lumpur,2022-04-18,Regular
CUST876,Customer_882,Male,31,Selangor,2023-10-23,New
CUST1206,Customer_883,Male,23,Penang,2022-08-07,Regular
CUST91,Customer_885,Female,54,Kuala Lumpur,2022-09-06,Regular
CUST714,Customer_886,Female,27,Kuala Lumpur,2022-10-01,New
CUST1555,Customer_888,Female,52,Sabah,2022-07-16,Regular
CUST39,Customer_889,Female,34,Perak,2023-11-05,Regular
CUST1150,Customer_890,Female,44,Perak,2023-05-21,VIP
CUST1475,Customer_891,Male,41,Negeri Sembilan,2023-09-03,New
CUST173,Customer_892,Female,27,Sabah,2023-08-25,Regular
CUST653,Customer_893,Male,34,Negeri Sembilan,2023-10-31,New
CUST1684,Customer_898,Female,55,Johor,2023-11-04,New
CUST476,Customer_899,Female,24,Kuala Lumpur,2022-04-06,Regular
CUST829,Customer_901,Female,18,Kuala Lumpur,2023-12-27,New
CUST895,Customer_902,Female,28,Kuala Lumpur,2022-10-17,New
CUST1385,Customer_903,Female,27,Johor,2022-04-29,New
CUST1959,Customer_904,Male,48,Sarawak,2023-09-23,Regular
CUST1025,Customer_905,Male,42,Penang,2022-02-18,New
CUST387,Customer_906,Male,18,Sarawak,2023-06-08,New
CUST1997,Customer_907,Female,20,Negeri Sembilan,2022-09-11,New
CUST348,Customer_908,Female,18,Penang,2022-05-30,VIP
CUST505,Customer_910,Male,31,Selangor,2023-10-26,Regular
CUST1215,Customer_911,Male,40,Sarawak,2022-11-08,Regular
CUST1532,Customer_912,Male,34,Selangor,2023-10-27,Regular
CUST1433,Customer_914,Male,26,Negeri Sembilan,2023-10-03,Regular
CUST824,Customer_915,Male,38,Perak,2022-07-21,New
CUST934,Customer_917,Female,49,Pahang,2023-11-05,VIP
CUST1141,Customer_918,Male,25,Kuala Lumpur,2023-01-24,Regular
CUST134,Customer_919,Female,53,Negeri Sembilan,2023-10-03,Regular
CUST58,Customer_920,Male,43,Sabah,2023-04-07,VIP
CUST672,Customer_923,Male,51,Sabah,2022-02-08,VIP
CUST815,Customer_926,Female,26,Johor,2023-09-22,Regular
CUST1173,Customer_927,Female,57,Melaka,2022-06-01,New
CUST80,Customer_928,Male,43,Sabah,2022-02-10,New
CUST886,Customer_929,Male,39,Kuala Lumpur,2022-04-29,Regular
CUST1237,Customer_930,Female,30,Sabah,2023-08-25,New
CUST1253,Customer_933,Female,44,Pahang,2022-02-07,New
CUST1700,Customer_934,Male,32,Sarawak,2022-10-11,Regular
CUST1556,Customer_937,Female,38,Melaka,2023-09-08,Regular
CUST1465,Customer_938,Male,42,Selangor,2023-11-23,Regular
CUST1426,Customer_939,Female,57,Johor,2023-01-03,Regular
CUST1329,Customer_942,Male,25,Sarawak,2022-08-03,Regular
CUST1550,Customer_943,Male,41,Penang,2022-09-09,Regular
CUST1537,Customer_946,Male,39,Kuala Lumpur,2023-11-20,Regular
CUST1910,Customer_949,Female,35,Pahang,2022-08-19,New
CUST971,Customer_954,Female,19,Selangor,2022-04-09,Regular
CUST1036,Customer_955,Male,39,Sabah,2023-02-19,New
CUST1354,Customer_956,Female,55,Melaka,2022-03-22,VIP
CUST736,Customer_957,Male,59,Pahang,2023-12-04,Regular
CUST784,Customer_958,Female,45,Kuala Lumpur,2022-08-11,Regular
CUST968,Customer_959,Male,34,Perak,2022-11-26,Regular
CUST358,Customer_960,Male,35,Penang,2022-11-28,New
CUST1432,Customer_962,Male,52,Sabah,2023-06-14,New
CUST668,Customer_963,Female,32,Selangor,2022-04-25,Regular
CUST373,Customer_964,Male,32,Melaka,2022-07-24,New
CUST1032,Customer_965,Female,51,Sabah,2023-03-17,Regular
CUST1146,Customer_966,Male,32,Johor,2023-12-13,New
CUST698,Customer_971,Male,33,Sabah,2023-11-16,New
CUST1340,Customer_972,Male,37,Penang,2022-03-20,Regular
CUST1202,Customer_973,Female,43,Selangor,2023-04-27,VIP
CUST540,Customer_974,Male,52,Melaka,2023-10-24,New
CUST732,Customer_975,Female,34,Sarawak,2022-07-12,New
CUST869,Customer_976,Male,43,Selangor,2022-09-19,Regular
CUST740,Customer_978,Female,24,Pahang,2022-05-07,Regular
CUST1728,Customer_979,Male,52,Kuala Lumpur,2022-07-02,Regular
CUST1947,Customer_980,Male,29,Melaka,2023-04-07,New
CUST502,Customer_981,Female,58,Perak,2023-11-05,Regular
CUST959,Customer_982,Female,18,Melaka,2023-07-07,Regular
CUST1169,Customer_983,Male,42,Sabah,2022-06-09,New
CUST1748,Customer_986,Female,28,Sabah,2022-04-20,Regular
CUST461,Customer_987,Male,54,Johor,2022-03-21,VIP
CUST925,Customer_990,Female,59,Selangor,2023-06-01,New
CUST909,Customer_991,Male,56,Penang,2022-08-15,New
CUST1582,Customer_992,Male,37,Melaka,2023-02-11,Regular
CUST390,Customer_995,Male,35,Selangor,2023-09-16,New
CUST1618,Customer_996,Female,56,Johor,2023-01-26,Regular
CUST883,Customer_997,Female,52,Johor,2022-04-15,VIP
CUST256,Customer_998,Female,46,Negeri Sembilan,2022-03-03,New
CUST709,Customer_999,Male,37,Selangor,2022-01-07,Regular
CUST1839,Customer_1000,Female,59,Negeri Sembilan,2023-06-11,New
CUST1945,Customer_1001,Male,32,Pahang,2022-05-05,New
CUST450,Customer_1002,Female,49,Melaka,2023-06-16,Regular
CUST10,Customer_1003,Male,29,Pahang,2023-01-03,VIP
CUST1266,Customer_1006,Female,51,Sabah,2023-08-30,New
CUST1275,Customer_1007,Female,25,Sabah,2023-03-09,New
CUST1143,Customer_1010,Male,42,Negeri Sembilan,2023-03-24,New
CUST1825,Customer_1012,Female,31,Penang,2023-07-12,VIP
CUST374,Customer_1013,Male,53,Melaka,2023-03-12,Regular
CUST1089,Customer_1014,Male,23,Johor,2022-02-06,Regular
CUST146,Customer_1015,Male,26,Pahang,2023-09-29,Regular
CUST224,Customer_1016,Male,18,Selangor,2022-03-01,Regular
CUST1263,Customer_1017,Female,26,Penang,2023-03-08,New
CUST853,Customer_1020,Female,35,Pahang,2023-09-01,VIP
CUST1306,Customer_1021,Male,56,Negeri Sembilan,2022-05-18,New
CUST63,Customer_1022,Male,35,Sarawak,2022-11-23,Regular
CUST1241,Customer_1023,Female,58,Penang,2022-01-02,Regular
CUST1878,Customer_1024,Female,45,Sarawak,2023-08-07,Regular
CUST827,Customer_1025,Female,19,Melaka,2023-05-11,Regular
CUST689,Customer_1027,Female,58,Penang,2022-08-14,New
CUST105,Customer_1031,Female,23,Sarawak,2022-06-18,New
CUST405,Customer_1035,Female,59,Negeri Sembilan,2023-06-06,New
CUST1669,Customer_1041,Male,25,Pahang,2023-08-25,Regular
CUST1894,Customer_1042,Female,52,Sarawak,2022-04-23,New
CUST771,Customer_1043,Male,51,Johor,2022-03-21,Regular
CUST1461,Customer_1044,Male,27,Penang,2023-09-25,New
CUST1047,Customer_1045,Female,57,Penang,2023-03-19,Regular
CUST677,Customer_1048,Female,44,Johor,2022-11-13,Regular
CUST1482,Customer_1050,Female,43,Negeri Sembilan,2022-05-26,New
CUST83,Customer_1051,Male,32,Selangor,2023-07-24,VIP
CUST1109,Customer_1053,Female,54,Kuala Lumpur,2023-12-16,Regular
CUST1102,Customer_1054,Male,35,Sarawak,2023-05-09,VIP
CUST1902,Customer_1056,Male,44,Perak,2022-12-19,Regular
CUST1,Customer_1057,Male,55,Johor,2022-03-14,Regular
CUST717,Customer_1060,Female,46,Melaka,2023-04-08,New
CUST1470,Customer_1062,Female,39,Kuala Lumpur,2022-04-11,VIP
CUST449,Customer_1063,Female,40,Kuala Lumpur,2022-10-29,New
CUST34,Customer_1067,Female,54,Selangor,2023-08-29,Regular
CUST95,Customer_1069,Female,56,Penang,2023-01-20,VIP
CUST1575,Customer_1071,Male,36,Perak,2023-12-14,VIP
CUST250,Customer_1073,Male,53,Pahang,2022-07-12,VIP
CUST674,Customer_1074,Female,50,Johor,2023-02-24,New
CUST118,Customer_1076,Male,33,Sarawak,2023-06-12,Regular
CUST1915,Customer_1078,Female,54,Negeri Sembilan,2022-05-30,New
CUST1330,Customer_1079,Male,31,Johor,2023-04-02,Regular
CUST268,Customer_1080,Male,47,Pahang,2023-04-07,Regular
CUST1985,Customer_1081,Female,48,Selangor,2023-08-15,New
CUST236,Customer_1083,Male,24,Sabah,2022-09-14,Regular
CUST389,Customer_1084,Female,59,Johor,2022-05-26,New
CUST990,Customer_1085,Male,54,Selangor,2023-08-10,VIP
CUST763,Customer_1087,Female,39,Penang,2023-08-27,Regular
CUST1327,Customer_1092,Male,30,Sabah,2023-09-07,New
CUST919,Customer_1093,Male,34,Sabah,2022-08-06,Regular
CUST1231,Customer_1094,Female,21,Perak,2022-05-22,New
CUST1934,Customer_1097,Female,31,Pahang,2022-03-24,Regular
CUST75,Customer_1099,Female,39,Sabah,2023-02-26,New
CUST435,Customer_1100,Female,22,Johor,2022-05-08,VIP
CUST103,Customer_1101,Female,54,Sabah,2022-01-28,Regular
CUST738,Customer_1105,Female,30,Perak,2022-04-16,Regular
CUST98,Customer_1108,Male,55,Selangor,2022-12-05,VIP
CUST1874,Customer_1109,Female,41,Sarawak,2022-09-19,Regular
CUST1359,Customer_1111,Male,30,Negeri Sembilan,2022-09-13,Regular
CUST859,Customer_1112,Female,39,Kuala Lumpur,2022-12-25,Regular
CUST447,Customer_1114,Female,27,Johor,2022-02-06,New
CUST1332,Customer_1115,Female,29,Selangor,2023-11-27,New
CUST249,Customer_1116,Female,47,Negeri Sembilan,2023-09-22,Regular
CUST166,Customer_1117,Female,36,Perak,2023-04-22,Regular
CUST984,Customer_1119,Female,27,Sabah,2023-10-14,VIP
CUST542,Customer_1122,Male,28,Kuala Lumpur,2023-01-02,New
CUST1587,Customer_1125,Female,38,Pahang,2023-11-13,New
CUST81,Customer_1126,Female,39,Pahang,2022-05-26,New
CUST133,Customer_1127,Female,27,Penang,2023-11-01,New
CUST797,Customer_1128,Female,40,Kuala Lumpur,2023-10-09,Regular
CUST900,Customer_1129,Male,22,Kuala Lumpur,2023-08-14,New
CUST138,Customer_1130,Male,29,Johor,2022-10-13,VIP
CUST184,Customer_1131,Female,47,Johor,2023-01-24,Regular
CUST1425,Customer_1132,Male,50,Perak,2022-07-16,Regular
CUST69,Customer_1138,Female,23,Perak,2023-09-10,VIP
CUST546,Customer_1139,Female,24,Kuala Lumpur,2023-06-16,New
CUST1798,Customer_1140,Female,36,Perak,2023-11-03,New
